Timestamp,Machine_ID,Operation_Mode,Attack_Type,Vibration_X,Vibration_Y,Vibration_Z,Temperature_Sensor,Current_Sensor,Spindle_Speed,Extruder_Temp,Feed_Rate,Anomaly_Label
2024-01-01 08:20:00,3DPrinter,Normal,None,0.142,0.084,0.196,214.08,1.31,,216.36,55.67,0
2024-01-01 08:20:05,3DPrinter,Normal,None,0.127,0.096,0.139,222.73,1.8,,207.82,49.67,0
2024-01-01 08:20:10,3DPrinter,Normal,None,0.095,0.102,0.05,218.23,1.77,,211.14,50.72,0
2024-01-01 08:20:15,3DPrinter,Attack,DoS,0.545,0.445,0.572,272.15,3.66,,294.03,70.43,1
2024-01-01 08:20:20,CNC,Normal,None,0.29,0.158,0.145,73.68,1.77,1712.66,,74.95,0
2024-01-01 08:20:25,3DPrinter,Attack,Parameter_Tamper,0.457,0.351,0.587,274.64,4.07,,310.37,67.24,1
2024-01-01 08:20:30,3DPrinter,Normal,None,0.165,0.165,0.238,225.64,1.67,,203.62,49.91,0
2024-01-01 08:20:35,3DPrinter,Normal,None,0.122,0.133,0.163,225.43,1.83,,211.54,48.83,0
2024-01-01 08:20:40,CNC,Normal,None,0.133,0.201,0.151,66.48,2.19,1839.05,,81.02,0
2024-01-01 08:20:45,CNC,Normal,None,0.253,0.077,0.114,68.21,2.75,1586.43,,92.55,0
2024-01-01 08:20:50,3DPrinter,Normal,None,0.21,0.103,0.161,227.46,2.15,,208.98,49.59,0
2024-01-01 08:20:55,CNC,Normal,None,0.25,0.186,0.174,69.94,2.04,1912.41,,83.79,0
2024-01-01 08:21:00,3DPrinter,Normal,None,0.13,0.083,0.197,217.34,1.53,,206.58,48.39,0
2024-01-01 08:21:05,3DPrinter,Normal,None,0.193,0.156,0.166,216.79,1.93,,214.0,52.26,0
2024-01-01 08:21:10,3DPrinter,Normal,None,0.179,0.142,0.102,221.06,1.55,,209.88,45.08,0
2024-01-01 08:21:15,CNC,Normal,None,0.066,0.085,0.138,64.32,2.29,1800.12,,76.73,0
2024-01-01 08:21:20,CNC,Attack,Data_Spoofing,0.587,0.556,0.639,87.87,3.4,2423.66,,123.49,1
2024-01-01 08:21:25,3DPrinter,Attack,Data_Spoofing,0.469,0.491,0.54,278.68,3.4,,303.18,66.28,1
2024-01-01 08:21:30,3DPrinter,Attack,Parameter_Tamper,0.417,0.51,0.507,281.68,4.0,,305.02,76.56,1
2024-01-01 08:21:35,3DPrinter,Normal,None,0.085,0.13,0.115,224.04,1.51,,212.38,51.52,0
2024-01-01 08:21:40,3DPrinter,Normal,None,0.092,0.123,0.103,224.45,1.25,,209.86,51.01,0
2024-01-01 08:21:45,CNC,Normal,None,0.114,0.082,0.238,70.0,2.2,1767.21,,80.62,0
2024-01-01 08:21:50,CNC,Attack,Data_Spoofing,0.54,0.629,0.631,87.67,4.09,2451.18,,124.11,1
2024-01-01 08:21:55,CNC,Attack,Data_Spoofing,0.554,0.61,0.64,91.17,3.76,2526.54,,117.67,1
2024-01-01 08:22:00,3DPrinter,Normal,None,0.228,0.054,0.166,215.92,1.86,,210.34,46.83,0
2024-01-01 08:22:05,CNC,Normal,None,0.254,0.183,0.244,69.58,2.02,1800.05,,82.4,0
2024-01-01 08:22:10,3DPrinter,Normal,None,0.078,0.11,0.07,212.92,2.17,,208.4,48.81,0
2024-01-01 08:22:15,CNC,Normal,None,0.214,0.213,0.155,72.01,1.77,1644.62,,83.27,0
2024-01-01 08:22:20,3DPrinter,Normal,None,0.214,0.161,0.194,213.16,2.26,,206.19,50.58,0
2024-01-01 08:22:25,3DPrinter,Normal,None,0.143,0.093,0.132,220.2,1.5,,213.7,48.46,0
2024-01-01 08:22:30,CNC,Normal,None,0.073,0.061,0.145,62.08,2.51,1559.01,,79.69,0
2024-01-01 08:22:35,CNC,Normal,None,0.181,0.142,0.198,66.46,2.65,1871.54,,82.87,0
2024-01-01 08:22:40,CNC,Normal,None,0.163,0.153,0.229,67.77,1.34,1825.56,,83.95,0
2024-01-01 08:22:45,3DPrinter,Attack,Data_Spoofing,0.432,0.459,0.562,278.88,4.45,,292.0,67.51,1
2024-01-01 08:22:50,3DPrinter,Normal,None,0.113,0.08,0.224,219.46,1.59,,209.79,51.61,0
2024-01-01 08:22:55,3DPrinter,Normal,None,0.153,0.057,0.109,218.12,1.7,,216.41,51.67,0
2024-01-01 08:23:00,CNC,Normal,None,0.203,0.114,0.069,74.73,1.73,1884.86,,82.55,0
2024-01-01 08:23:05,CNC,Normal,None,0.163,0.209,0.155,69.04,2.26,1716.49,,88.36,0
2024-01-01 08:23:10,CNC,Normal,None,0.183,0.181,0.16,65.12,1.99,1822.46,,83.37,0
2024-01-01 08:23:15,3DPrinter,Normal,None,0.119,0.009,0.217,212.88,1.72,,207.85,51.77,0
2024-01-01 08:23:20,CNC,Attack,Malware,0.603,0.573,0.62,85.15,3.51,2515.71,,120.65,1
2024-01-01 08:23:25,CNC,Normal,None,0.183,0.17,0.161,68.08,2.4,1980.43,,79.24,0
2024-01-01 08:23:30,CNC,Normal,None,0.277,0.222,0.176,66.39,2.2,1956.23,,82.47,0
2024-01-01 08:23:35,3DPrinter,Normal,None,0.14,0.057,0.17,224.41,1.66,,207.65,50.8,0
2024-01-01 08:23:40,3DPrinter,Normal,None,0.149,0.096,0.1,221.69,1.57,,202.17,45.97,0
2024-01-01 08:23:45,CNC,Attack,Data_Spoofing,0.488,0.419,0.721,87.95,4.12,2302.99,,123.57,1
2024-01-01 08:23:50,CNC,Normal,None,0.13,0.098,0.053,70.1,2.29,1781.06,,73.84,0
2024-01-01 08:23:55,3DPrinter,Normal,None,0.249,0.201,0.145,215.51,1.4,,209.05,52.76,0
2024-01-01 08:24:00,3DPrinter,Attack,Parameter_Tamper,0.482,0.276,0.57,273.37,3.83,,294.87,68.9,1
2024-01-01 08:24:05,CNC,Normal,None,0.211,-0.042,0.174,71.31,2.36,1923.58,,75.72,0
2024-01-01 08:24:10,CNC,Attack,Parameter_Tamper,0.533,0.58,0.658,93.16,3.57,2333.34,,122.76,1
2024-01-01 08:24:15,3DPrinter,Normal,None,0.022,0.066,0.086,223.4,1.46,,213.33,51.39,0
2024-01-01 08:24:20,CNC,Normal,None,0.106,0.056,0.22,71.74,2.02,1686.45,,85.84,0
2024-01-01 08:24:25,3DPrinter,Normal,None,0.064,0.124,0.1,215.85,1.96,,212.09,54.2,0
2024-01-01 08:24:30,CNC,Attack,DoS,0.489,0.606,0.718,92.41,3.81,2404.38,,110.76,1
2024-01-01 08:24:35,CNC,Attack,DoS,0.611,0.587,0.712,89.04,4.52,2523.01,,121.99,1
2024-01-01 08:24:40,3DPrinter,Attack,Malware,0.479,0.484,0.523,282.7,3.61,,293.89,73.17,1
2024-01-01 08:24:45,CNC,Normal,None,0.246,0.14,0.207,66.72,2.05,1869.55,,83.4,0
2024-01-01 08:24:50,3DPrinter,Normal,None,0.147,0.143,0.179,214.99,1.86,,216.6,55.46,0
2024-01-01 08:24:55,CNC,Attack,Malware,0.603,0.584,0.613,83.54,4.24,2452.12,,116.55,1
2024-01-01 08:25:00,3DPrinter,Normal,None,0.169,0.16,0.108,223.86,2.13,,219.67,50.21,0
2024-01-01 08:25:05,CNC,Normal,None,0.135,0.068,0.065,65.43,2.65,1737.07,,86.13,0
2024-01-01 08:25:10,CNC,Normal,None,0.131,0.205,0.287,68.03,2.03,1783.67,,82.16,0
2024-01-01 08:25:15,CNC,Normal,None,0.169,0.218,0.261,68.92,1.67,1758.65,,81.04,0
2024-01-01 08:25:20,CNC,Normal,None,0.145,0.023,0.067,70.23,2.81,1738.66,,77.43,0
2024-01-01 08:25:25,CNC,Normal,None,0.299,0.035,0.114,69.75,1.62,1707.81,,75.98,0
2024-01-01 08:25:30,CNC,Normal,None,0.186,0.168,0.154,70.56,2.28,1718.73,,85.99,0
2024-01-01 08:25:35,3DPrinter,Normal,None,0.212,0.161,0.083,224.09,2.26,,204.39,47.25,0
2024-01-01 08:25:40,3DPrinter,Normal,None,0.139,0.134,0.223,223.62,1.54,,218.48,50.13,0
2024-01-01 08:25:45,CNC,Normal,None,0.162,0.18,0.156,73.37,2.07,1856.46,,75.92,0
2024-01-01 08:25:50,CNC,Attack,Data_Spoofing,0.539,0.54,0.672,90.57,3.16,2456.1,,126.71,1
2024-01-01 08:25:55,CNC,Normal,None,0.146,0.262,0.257,66.12,2.48,1749.7,,81.05,0
2024-01-01 08:26:00,CNC,Normal,None,0.205,0.18,0.111,67.39,2.88,1769.92,,86.46,0
2024-01-01 08:26:05,3DPrinter,Normal,None,0.2,0.145,0.164,220.38,2.02,,212.41,46.29,0
2024-01-01 08:26:10,CNC,Attack,Malware,0.611,0.67,0.637,88.14,3.86,2576.65,,113.13,1
2024-01-01 08:26:15,3DPrinter,Normal,None,0.164,0.135,0.176,218.85,2.24,,203.31,52.08,0
2024-01-01 08:26:20,CNC,Attack,Malware,0.487,0.408,0.688,90.55,3.61,2322.65,,117.24,1
2024-01-01 08:26:25,CNC,Normal,None,0.18,0.105,0.261,66.23,2.53,1772.1,,78.88,0
2024-01-01 08:26:30,CNC,Normal,None,0.218,0.067,0.17,70.49,1.92,1833.0,,75.97,0
2024-01-01 08:26:35,CNC,Normal,None,0.102,0.346,0.247,65.95,1.67,1848.19,,82.19,0
2024-01-01 08:26:40,3DPrinter,Normal,None,0.093,0.052,0.175,220.05,2.12,,199.3,45.8,0
2024-01-01 08:26:45,CNC,Attack,Data_Spoofing,0.601,0.615,0.684,91.26,4.04,2705.65,,115.48,1
2024-01-01 08:26:50,3DPrinter,Normal,None,0.101,0.147,0.088,223.72,1.83,,218.72,49.16,0
2024-01-01 08:26:55,CNC,Normal,None,0.21,0.125,0.138,77.28,2.37,1662.24,,77.74,0
2024-01-01 08:27:00,CNC,Normal,None,0.188,0.171,0.014,74.24,2.74,1566.93,,84.34,0
2024-01-01 08:27:05,3DPrinter,Normal,None,0.203,-0.012,0.14,221.64,2.08,,204.93,50.26,0
2024-01-01 08:27:10,3DPrinter,Normal,None,0.133,0.081,0.162,215.97,1.66,,203.58,49.6,0
2024-01-01 08:27:15,CNC,Normal,None,0.192,0.119,0.156,77.86,1.76,1946.42,,83.99,0
2024-01-01 08:27:20,3DPrinter,Normal,None,0.212,0.127,0.158,221.69,1.17,,209.07,49.28,0
2024-01-01 08:27:25,3DPrinter,Normal,None,0.222,0.08,0.137,226.19,1.66,,209.79,50.17,0
2024-01-01 08:27:30,3DPrinter,Normal,None,0.136,0.167,0.165,220.22,1.86,,207.2,49.42,0
2024-01-01 08:27:35,3DPrinter,Attack,DoS,0.467,0.356,0.581,276.82,3.64,,296.88,69.45,1
2024-01-01 08:27:40,3DPrinter,Normal,None,0.238,0.106,0.204,224.84,1.74,,220.55,50.81,0
2024-01-01 08:27:45,CNC,Normal,None,0.286,0.172,0.262,72.11,2.52,1808.38,,85.64,0
2024-01-01 08:27:50,3DPrinter,Normal,None,0.204,0.196,0.104,222.64,1.85,,209.41,51.07,0
2024-01-01 08:27:55,CNC,Attack,Parameter_Tamper,0.615,0.669,0.725,90.57,4.18,2396.75,,121.59,1
2024-01-01 08:28:00,3DPrinter,Normal,None,0.101,0.167,0.108,214.96,1.57,,206.56,52.55,0
2024-01-01 08:28:05,CNC,Normal,None,0.169,0.076,0.266,71.53,2.61,1734.22,,83.42,0
2024-01-01 08:28:10,CNC,Normal,None,0.187,0.136,0.06,73.32,1.87,1739.04,,75.95,0
2024-01-01 08:28:15,CNC,Normal,None,0.229,0.199,0.074,71.66,2.45,1730.32,,82.33,0
2024-01-01 08:28:20,3DPrinter,Normal,None,0.103,0.192,0.117,219.67,1.7,,212.46,48.39,0
2024-01-01 08:28:25,3DPrinter,Normal,None,0.153,0.154,0.125,218.35,2.02,,211.68,50.95,0
2024-01-01 08:28:30,3DPrinter,Normal,None,0.115,0.126,0.198,215.94,1.91,,211.58,49.71,0
2024-01-01 08:28:35,3DPrinter,Normal,None,0.125,0.118,0.133,221.67,2.23,,215.41,46.06,0
2024-01-01 08:28:40,CNC,Normal,None,0.273,0.184,0.235,76.06,2.59,1833.06,,86.54,0
2024-01-01 08:28:45,3DPrinter,Attack,Data_Spoofing,0.588,0.432,0.628,275.91,4.46,,302.5,65.8,1
2024-01-01 08:28:50,CNC,Attack,DoS,0.586,0.589,0.547,90.42,4.25,2554.93,,122.77,1
2024-01-01 08:28:55,3DPrinter,Normal,None,0.23,0.218,0.115,214.71,2.24,,219.81,50.01,0
2024-01-01 08:29:00,3DPrinter,Normal,None,0.084,0.163,0.16,214.89,1.44,,211.87,48.81,0
2024-01-01 08:29:05,CNC,Normal,None,0.307,0.117,0.184,74.66,2.54,1841.49,,81.85,0
2024-01-01 08:29:10,3DPrinter,Attack,Parameter_Tamper,0.451,0.603,0.495,278.44,3.5,,302.69,70.45,1
2024-01-01 08:29:15,CNC,Normal,None,0.234,0.107,0.149,69.78,2.02,1819.5,,76.97,0
2024-01-01 08:29:20,CNC,Attack,Parameter_Tamper,0.623,0.606,0.68,88.98,3.73,2521.19,,116.42,1
2024-01-01 08:29:25,CNC,Attack,Data_Spoofing,0.67,0.568,0.707,89.9,3.98,2448.36,,119.21,1
2024-01-01 08:29:30,CNC,Attack,Parameter_Tamper,0.624,0.572,0.603,89.47,3.54,2429.51,,113.08,1
2024-01-01 08:29:35,CNC,Normal,None,0.164,0.122,0.143,69.81,2.39,1887.45,,77.4,0
2024-01-01 08:29:40,3DPrinter,Normal,None,0.099,0.082,0.121,217.1,2.21,,204.31,48.86,0
2024-01-01 08:29:45,CNC,Normal,None,0.203,0.138,0.101,71.72,1.49,1764.04,,81.2,0
2024-01-01 08:29:50,CNC,Normal,None,0.098,0.141,0.06,72.34,1.86,1797.53,,72.46,0
2024-01-01 08:29:55,3DPrinter,Attack,Malware,0.48,0.444,0.518,288.69,3.9,,309.16,72.44,1
2024-01-01 08:30:00,CNC,Attack,DoS,0.571,0.606,0.736,90.41,3.33,2450.06,,126.81,1
2024-01-01 08:30:05,CNC,Normal,None,0.175,0.227,0.156,72.85,2.05,1629.61,,76.3,0
2024-01-01 08:30:10,3DPrinter,Normal,None,0.125,0.137,0.153,213.72,1.69,,223.42,46.3,0
2024-01-01 08:30:15,CNC,Normal,None,0.226,0.243,0.078,70.65,1.76,1741.11,,76.65,0
2024-01-01 08:30:20,CNC,Normal,None,0.211,0.11,0.187,69.43,2.23,1844.51,,78.6,0
2024-01-01 08:30:25,CNC,Attack,DoS,0.53,0.5,0.634,93.54,3.88,2446.88,,121.94,1
2024-01-01 08:30:30,3DPrinter,Normal,None,0.116,0.086,0.122,222.69,1.89,,211.88,54.06,0
2024-01-01 08:30:35,3DPrinter,Normal,None,0.184,0.016,0.111,219.84,1.53,,205.32,48.0,0
2024-01-01 08:30:40,3DPrinter,Normal,None,0.147,0.164,0.22,218.97,1.79,,203.93,55.82,0
2024-01-01 08:30:45,CNC,Attack,Data_Spoofing,0.502,0.513,0.747,88.84,3.95,2514.13,,111.48,1
2024-01-01 08:30:50,3DPrinter,Normal,None,0.151,0.164,0.107,220.01,1.82,,207.44,53.6,0
2024-01-01 08:30:55,3DPrinter,Normal,None,0.139,0.118,0.119,217.15,1.9,,202.41,52.25,0
2024-01-01 08:31:00,CNC,Normal,None,0.265,0.106,0.26,68.16,2.33,1755.38,,83.02,0
2024-01-01 08:31:05,CNC,Normal,None,0.102,0.128,0.207,70.29,2.72,1728.12,,82.98,0
2024-01-01 08:31:10,CNC,Normal,None,0.215,0.154,0.209,65.61,1.73,1914.69,,81.33,0
2024-01-01 08:31:15,CNC,Normal,None,0.217,0.201,0.263,68.19,2.11,1636.05,,78.43,0
2024-01-01 08:31:20,CNC,Normal,None,0.147,0.059,0.083,70.9,2.18,1848.49,,73.4,0
2024-01-01 08:31:25,3DPrinter,Normal,None,0.15,0.18,0.179,222.33,2.26,,205.26,55.24,0
2024-01-01 08:31:30,3DPrinter,Normal,None,0.136,0.15,0.085,224.62,1.65,,207.54,47.49,0
2024-01-01 08:31:35,CNC,Attack,Parameter_Tamper,0.468,0.575,0.61,84.54,3.91,2308.77,,119.73,1
2024-01-01 08:31:40,3DPrinter,Normal,None,0.09,0.108,0.146,214.96,1.72,,213.58,52.56,0
2024-01-01 08:31:45,CNC,Attack,Parameter_Tamper,0.688,0.568,0.739,92.2,3.92,2334.51,,116.16,1
2024-01-01 08:31:50,3DPrinter,Normal,None,0.173,0.145,0.149,215.44,1.49,,209.51,50.45,0
2024-01-01 08:31:55,CNC,Attack,Malware,0.552,0.555,0.635,87.14,3.83,2525.78,,115.03,1
2024-01-01 08:32:00,CNC,Normal,None,0.175,0.172,0.13,69.56,2.25,1769.84,,73.92,0
2024-01-01 08:32:05,CNC,Normal,None,0.164,0.174,0.052,73.25,2.01,1790.64,,85.3,0
2024-01-01 08:32:10,3DPrinter,Normal,None,0.208,0.094,0.086,216.82,1.78,,205.74,53.7,0
2024-01-01 08:32:15,CNC,Normal,None,0.175,0.224,0.128,68.77,2.66,1613.03,,78.45,0
2024-01-01 08:32:20,3DPrinter,Attack,Malware,0.517,0.548,0.549,277.43,3.66,,298.44,70.48,1
2024-01-01 08:32:25,CNC,Normal,None,0.184,0.116,0.172,67.11,2.12,1861.02,,80.63,0
2024-01-01 08:32:30,CNC,Normal,None,0.165,0.096,0.007,73.43,2.36,1842.76,,73.75,0
2024-01-01 08:32:35,3DPrinter,Normal,None,0.219,0.106,0.101,228.67,1.54,,207.22,50.61,0
2024-01-01 08:32:40,CNC,Normal,None,0.154,0.116,0.076,69.12,2.26,1901.82,,80.06,0
2024-01-01 08:32:45,CNC,Attack,Parameter_Tamper,0.49,0.566,0.698,86.19,4.48,2520.23,,126.53,1
2024-01-01 08:32:50,3DPrinter,Normal,None,0.231,0.095,0.125,221.37,1.85,,216.27,49.3,0
2024-01-01 08:32:55,CNC,Normal,None,0.262,0.127,0.182,69.83,2.69,1604.89,,80.57,0
2024-01-01 08:33:00,3DPrinter,Normal,None,0.139,0.116,0.215,216.54,2.19,,204.11,54.04,0
2024-01-01 08:33:05,3DPrinter,Normal,None,0.126,0.202,0.194,216.35,1.91,,203.53,51.72,0
2024-01-01 08:33:10,CNC,Normal,None,0.023,0.228,0.137,68.98,2.8,1752.4,,76.64,0
2024-01-01 08:33:15,3DPrinter,Normal,None,0.139,0.172,0.223,217.58,1.62,,212.46,48.93,0
2024-01-01 08:33:20,3DPrinter,Attack,Parameter_Tamper,0.47,0.445,0.554,277.4,3.89,,299.59,69.45,1
2024-01-01 08:33:25,3DPrinter,Attack,Parameter_Tamper,0.502,0.446,0.548,271.34,4.45,,300.21,71.33,1
2024-01-01 08:33:30,3DPrinter,Normal,None,0.099,0.167,0.128,223.9,1.61,,210.35,53.63,0
2024-01-01 08:33:35,3DPrinter,Attack,Malware,0.487,0.415,0.514,279.45,3.73,,304.21,68.89,1
2024-01-01 08:33:40,CNC,Normal,None,0.227,0.086,0.159,68.03,1.43,1732.45,,82.69,0
2024-01-01 08:33:45,CNC,Normal,None,0.014,0.233,0.182,68.18,2.38,1754.09,,77.22,0
2024-01-01 08:33:50,3DPrinter,Normal,None,0.235,0.077,0.218,215.7,1.96,,204.31,51.57,0
2024-01-01 08:33:55,CNC,Attack,Malware,0.577,0.48,0.597,85.6,3.6,2597.53,,122.06,1
2024-01-01 08:34:00,CNC,Normal,None,0.154,0.223,0.194,67.91,2.76,1685.83,,78.49,0
2024-01-01 08:34:05,CNC,Attack,Malware,0.586,0.613,0.778,88.77,4.08,2728.17,,117.53,1
2024-01-01 08:34:10,CNC,Normal,None,0.051,0.085,0.24,70.63,2.57,1854.28,,85.88,0
2024-01-01 08:34:15,CNC,Normal,None,0.201,0.073,0.113,67.68,2.53,1890.04,,81.8,0
2024-01-01 08:34:20,3DPrinter,Normal,None,0.195,0.204,0.221,224.59,1.28,,219.14,52.75,0
2024-01-01 08:34:25,CNC,Normal,None,0.126,0.066,0.213,74.11,2.48,1828.38,,76.05,0
2024-01-01 08:34:30,3DPrinter,Attack,DoS,0.486,0.344,0.54,282.67,3.9,,299.89,69.44,1
2024-01-01 08:34:35,CNC,Normal,None,0.157,0.065,0.294,66.16,2.28,1900.74,,74.98,0
2024-01-01 08:34:40,3DPrinter,Attack,DoS,0.581,0.548,0.511,280.0,4.06,,296.01,71.89,1
2024-01-01 08:34:45,3DPrinter,Normal,None,0.138,0.142,0.103,221.14,1.24,,213.02,50.89,0
2024-01-01 08:34:50,3DPrinter,Attack,Data_Spoofing,0.559,0.508,0.544,281.26,4.2,,294.31,73.64,1
2024-01-01 08:34:55,3DPrinter,Normal,None,0.237,0.075,0.199,223.33,2.38,,205.61,48.87,0
2024-01-01 08:35:00,3DPrinter,Normal,None,0.112,0.134,0.217,216.72,1.69,,211.38,46.11,0
2024-01-01 08:35:05,3DPrinter,Normal,None,0.112,0.179,0.147,220.4,1.97,,205.69,50.09,0
2024-01-01 08:35:10,3DPrinter,Normal,None,0.221,0.041,0.071,217.02,1.72,,206.9,49.91,0
2024-01-01 08:35:15,3DPrinter,Normal,None,0.164,0.184,0.157,213.96,1.48,,218.38,47.16,0
2024-01-01 08:35:20,CNC,Normal,None,0.125,0.112,0.096,70.98,2.89,1870.29,,84.14,0
2024-01-01 08:35:25,3DPrinter,Attack,Data_Spoofing,0.541,0.538,0.55,274.09,4.13,,310.43,66.96,1
2024-01-01 08:35:30,CNC,Attack,Malware,0.579,0.533,0.829,88.07,3.46,2508.53,,124.72,1
2024-01-01 08:35:35,CNC,Normal,None,0.339,0.217,0.193,69.99,1.96,1690.78,,83.34,0
2024-01-01 08:35:40,3DPrinter,Normal,None,0.192,0.132,0.157,226.43,1.56,,216.83,48.44,0
2024-01-01 08:35:45,3DPrinter,Normal,None,0.258,0.145,0.23,223.53,1.73,,204.87,53.69,0
2024-01-01 08:35:50,3DPrinter,Normal,None,0.221,0.091,0.027,214.11,1.87,,205.11,49.74,0
2024-01-01 08:35:55,CNC,Normal,None,0.204,0.146,0.011,71.37,1.81,1684.67,,73.25,0
2024-01-01 08:36:00,3DPrinter,Normal,None,0.139,0.168,0.219,214.41,2.4,,206.1,50.52,0
2024-01-01 08:36:05,3DPrinter,Attack,Malware,0.526,0.446,0.49,287.25,4.54,,291.59,66.93,1
2024-01-01 08:36:10,CNC,Normal,None,0.102,0.115,0.101,72.03,2.23,1731.89,,83.98,0
2024-01-01 08:36:15,CNC,Normal,None,0.198,0.217,0.121,67.55,2.23,1886.16,,80.56,0
2024-01-01 08:36:20,3DPrinter,Normal,None,0.111,0.098,0.129,214.25,1.57,,210.86,53.61,0
2024-01-01 08:36:25,3DPrinter,Normal,None,0.166,0.234,0.12,222.46,1.97,,210.98,49.7,0
2024-01-01 08:36:30,3DPrinter,Normal,None,0.178,0.079,0.135,217.54,2.59,,212.66,50.56,0
2024-01-01 08:36:35,3DPrinter,Normal,None,0.174,0.086,0.12,229.96,1.55,,207.25,49.56,0
2024-01-01 08:36:40,CNC,Normal,None,0.164,0.197,0.139,65.65,2.33,1920.83,,84.57,0
2024-01-01 08:36:45,3DPrinter,Normal,None,0.122,0.142,0.195,222.33,2.2,,212.61,49.71,0
2024-01-01 08:36:50,3DPrinter,Normal,None,0.083,0.145,0.195,229.68,2.22,,212.77,45.37,0
2024-01-01 08:36:55,CNC,Normal,None,0.189,0.132,0.104,68.84,2.03,1752.24,,74.98,0
2024-01-01 08:37:00,CNC,Normal,None,0.2,-0.035,-0.006,68.98,2.12,1818.91,,77.09,0
2024-01-01 08:37:05,CNC,Normal,None,0.181,0.259,0.293,70.47,2.61,1817.53,,74.65,0
2024-01-01 08:37:10,3DPrinter,Normal,None,0.126,0.161,0.058,220.6,1.9,,210.66,49.0,0
2024-01-01 08:37:15,CNC,Normal,None,0.109,0.221,0.257,69.09,1.16,1763.87,,79.74,0
2024-01-01 08:37:20,3DPrinter,Normal,None,0.156,0.145,0.094,225.67,1.38,,207.17,51.86,0
2024-01-01 08:37:25,CNC,Normal,None,0.253,0.197,0.157,69.45,2.06,1918.06,,77.49,0
2024-01-01 08:37:30,CNC,Attack,DoS,0.635,0.526,0.615,91.79,3.19,2329.79,,117.61,1
2024-01-01 08:37:35,CNC,Attack,Malware,0.675,0.67,0.528,91.3,3.99,2420.44,,121.7,1
2024-01-01 08:37:40,CNC,Normal,None,0.025,0.217,0.171,70.02,2.36,1717.16,,76.0,0
2024-01-01 08:37:45,3DPrinter,Normal,None,0.136,0.091,0.081,219.01,2.42,,200.84,46.85,0
2024-01-01 08:37:50,CNC,Normal,None,0.097,0.158,0.34,65.93,1.64,1833.87,,84.82,0
2024-01-01 08:37:55,3DPrinter,Normal,None,0.119,0.164,0.086,226.88,1.89,,213.44,54.4,0
2024-01-01 08:38:00,CNC,Normal,None,0.152,0.097,0.287,65.58,1.46,1811.96,,79.99,0
2024-01-01 08:38:05,CNC,Normal,None,0.164,0.185,0.169,69.66,1.68,1823.28,,76.97,0
2024-01-01 08:38:10,CNC,Normal,None,0.221,-0.036,0.157,70.15,2.57,1818.48,,85.01,0
2024-01-01 08:38:15,CNC,Normal,None,0.207,0.162,0.174,66.19,2.31,1716.8,,77.45,0
2024-01-01 08:38:20,CNC,Normal,None,0.217,0.012,0.051,75.59,1.91,1820.0,,74.04,0
2024-01-01 08:38:25,CNC,Normal,None,0.187,0.227,0.132,73.21,2.44,2030.36,,74.08,0
2024-01-01 08:38:30,3DPrinter,Normal,None,0.174,0.13,0.172,218.18,1.72,,212.25,48.58,0
2024-01-01 08:38:35,3DPrinter,Attack,Malware,0.482,0.552,0.55,283.91,3.76,,296.1,73.25,1
2024-01-01 08:38:40,CNC,Normal,None,0.219,0.153,0.23,67.9,2.5,1905.44,,79.62,0
2024-01-01 08:38:45,3DPrinter,Normal,None,0.171,0.18,0.185,213.14,1.91,,200.11,50.14,0
2024-01-01 08:38:50,CNC,Normal,None,0.27,0.193,0.125,65.75,1.87,1736.17,,80.44,0
2024-01-01 08:38:55,CNC,Normal,None,0.185,0.17,0.179,68.98,2.35,1787.63,,81.83,0
2024-01-01 08:39:00,CNC,Normal,None,0.178,0.089,0.14,68.64,2.6,1741.3,,78.49,0
2024-01-01 08:39:05,3DPrinter,Attack,Parameter_Tamper,0.536,0.47,0.578,282.22,3.75,,300.75,71.09,1
2024-01-01 08:39:10,CNC,Normal,None,0.335,0.141,0.087,70.09,2.6,1738.48,,79.48,0
2024-01-01 08:39:15,3DPrinter,Normal,None,0.167,0.157,0.17,219.29,1.9,,215.15,52.62,0
2024-01-01 08:39:20,CNC,Normal,None,0.219,0.114,0.146,75.42,2.06,1905.0,,81.36,0
2024-01-01 08:39:25,3DPrinter,Normal,None,0.133,0.15,0.097,232.43,1.88,,216.38,49.54,0
2024-01-01 08:39:30,CNC,Attack,Malware,0.558,0.572,0.683,92.81,3.41,2640.68,,121.45,1
2024-01-01 08:39:35,CNC,Normal,None,0.223,0.205,0.144,73.2,2.78,1708.37,,76.65,0
2024-01-01 08:39:40,CNC,Attack,Malware,0.67,0.499,0.578,89.09,3.81,2473.58,,119.76,1
2024-01-01 08:39:45,3DPrinter,Normal,None,0.161,0.134,0.033,225.06,1.75,,226.22,56.92,0
2024-01-01 08:39:50,3DPrinter,Normal,None,0.161,0.092,0.062,228.73,2.22,,208.09,51.53,0
2024-01-01 08:39:55,3DPrinter,Normal,None,0.126,0.06,0.024,224.29,1.55,,199.91,50.44,0
2024-01-01 08:40:00,3DPrinter,Normal,None,0.15,0.121,0.129,223.1,1.38,,207.96,51.44,0
2024-01-01 08:40:05,CNC,Normal,None,0.228,0.163,0.172,67.01,2.13,1582.29,,80.71,0
2024-01-01 08:40:10,CNC,Normal,None,0.282,0.197,0.153,68.64,1.97,1909.32,,87.62,0
